variant,accession,date,weight
A/Finland/391/2023,WHO50543.1,2023-01-05,1.0
A/SENDAI/45/2023,WHO50555.1,2023-01-06,1.0
A/SENDAI/45/2023,WHO50567.1,2023-01-17,1.0
A/SENDAI/45/2023,WHO50579.1,2023-01-17,1.0
other,WHO50591.1,2023-01-18,1.0
other,WHO50603.1,2023-01-19,1.0
other,WHO50615.1,2023-01-21,1.0
other,WHO50627.1,2023-01-26,1.0
other,WHO50639.1,2023-01-26,1.0
other,WHO50651.1,2023-02-03,1.0
A/Singapore/NUH0526/2023,WHO50663.1,2023-02-03,1.0
other,WHO50675.1,2023-02-07,1.0
other,WHO50687.1,2023-02-07,1.0
other,WHO50699.1,2022-12-07,1.0
other,WHO50711.1,2022-12-12,1.0
A/Finland/391/2023,WHO50723.1,2022-12-13,1.0
A/SENDAI/45/2023,WHO50735.1,2022-12-18,1.0
A/SENDAI/45/2023,WHO50747.1,2022-12-19,1.0
other,WHO50759.1,2022-12-20,1.0
A/TECPAN/017FLU/2023,WHO50771.1,2023-01-08,1.0
A/TECPAN/017FLU/2023,WHO50782.1,2023-01-08,1.0
other,WHO50794.1,2023-01-14,1.0
other,WHO50806.1,2023-01-14,1.0
other,WHO50818.1,2023-01-27,1.0
other,WHO50830.1,2023-01-27,1.0
A/Singapore/NUH0526/2023,WHO50842.1,2023-02-15,1.0
other,WHO50854.1,2023-01-02,1.0
other,WHO50866.1,2023-01-05,1.0
other,WHO50878.1,2023-01-12,1.0
other,WHO50890.1,2023-01-10,1.0
other,WHO50902.1,2023-01-10,1.0
other,WHO50914.1,2023-01-10,1.0
A/SENDAI/45/2023,WHO50926.1,2023-01-17,1.0
A/SENDAI/45/2023,WHO50938.1,2023-01-17,1.0
A/Finland/391/2023,WHO50950.1,2023-01-23,1.0
A/Finland/391/2023,WHO50962.1,2023-01-23,1.0
A/Finland/391/2023,WHO50974.1,2023-01-25,1.0
A/Finland/391/2023,WHO50986.1,2023-01-25,1.0
other,WHO50998.1,2023-01-27,1.0
other,WHO51010.1,2023-01-28,1.0
other,WHO51022.1,2023-01-28,1.0
other,WHO51034.1,2023-01-28,1.0
A/SENDAI/45/2023,WHO51046.1,2023-01-30,1.0
A/SENDAI/45/2023,WHO51058.1,2023-01-30,1.0
other,WHO51070.1,2023-02-01,1.0
other,WHO51082.1,2023-01-08,1.0
other,WHO51094.1,2023-01-08,1.0
other,WHO51106.1,2022-11-29,1.0
A/Jeju/1047/2023,WHO51118.1,2022-12-06,1.0
other,WHO51130.1,2022-12-06,1.0
other,WHO51142.1,2022-12-07,1.0
A/Jeju/1047/2023,WHO51154.1,2022-12-08,1.0
other,WHO51166.1,2023-01-04,1.0
other,WHO51178.1,2023-01-07,1.0
other,WHO51190.1,2023-01-12,1.0
A/Jeju/1047/2023,WHO51202.1,2023-02-12,1.0
A/Jeju/1047/2023,WHO51214.1,2023-02-23,1.0
A/Sydney/332/2023,WHO51226.1,2022-12-29,1.0
A/Jeju/1047/2023,WHO51238.1,2023-01-24,1.0
other,WHO51250.1,2022-12-07,1.0
A/SENDAI/45/2023,WHO51262.1,2022-12-28,1.0
other,WHO51274.1,2023-01-16,1.0
other,WHO51286.1,2023-01-16,1.0
A/Finland/391/2023,WHO51298.1,2023-01-22,1.0
A/Finland/391/2023,WHO51310.1,2023-01-22,1.0
A/Jeju/1047/2023,WHO51322.1,2023-01-23,1.0
A/Jeju/1047/2023,WHO51334.1,2023-01-24,1.0
A/Jeju/1047/2023,WHO51346.1,2023-01-24,1.0
A/Finland/391/2023,WHO51358.1,2023-01-30,1.0
A/KANAGAWA/IC2239/2023,WHO51370.1,2023-02-05,1.0
A/KANAGAWA/IC2239/2023,WHO51382.1,2023-02-05,1.0
A/Finland/391/2023,WHO51394.1,2023-02-05,1.0
A/Finland/391/2023,WHO51406.1,2023-02-05,1.0
A/Finland/391/2023,WHO51418.1,2023-02-08,1.0
other,WHO51430.1,2023-02-08,1.0
A/Finland/391/2023,WHO51442.1,2023-02-11,1.0
other,WHO51454.1,2023-02-11,1.0
A/Finland/391/2023,WHO51466.1,2023-02-16,1.0
A/Finland/391/2023,WHO51478.1,2023-02-16,1.0
other,WHO51490.1,2023-02-22,1.0
other,WHO51502.1,2023-02-22,1.0
other,WHO51514.1,2023-02-22,1.0
other,WHO51526.1,2023-02-22,1.0
other,WHO51538.1,2023-03-04,1.0
other,WHO51550.1,2023-03-08,1.0
other,WHO51562.1,2023-01-06,1.0
other,WHO51574.1,2023-01-06,1.0
other,WHO51586.1,2023-01-07,1.0
other,WHO51598.1,2023-01-09,1.0
other,WHO51610.1,2023-01-09,1.0
other,WHO51622.1,2023-01-13,1.0
other,WHO51634.1,2023-01-13,1.0
other,WHO51646.1,2023-01-08,1.0
other,WHO51658.1,2023-01-05,1.0
other,WHO51670.1,2023-01-05,1.0
other,WHO51682.1,2023-01-05,1.0
other,WHO51694.1,2023-01-11,1.0
other,WHO51704.1,2023-01-11,1.0
other,WHO51716.1,2023-01-12,1.0
other,WHO51727.1,2023-01-12,1.0
other,WHO51739.1,2023-01-13,1.0
other,WHO51751.1,2023-01-02,1.0
other,WHO51763.1,2023-01-02,1.0
other,WHO51775.1,2023-01-03,1.0
A/Jeju/1047/2023,WHO51787.1,2023-01-06,1.0
A/Jeju/1047/2023,WHO51799.1,2023-01-06,1.0
other,WHO51811.1,2023-01-09,1.0
other,WHO51823.1,2023-01-19,1.0
other,WHO51835.1,2023-01-19,1.0
A/Finland/391/2023,WHO51847.1,2023-02-01,1.0
other,WHO51859.1,2022-11-24,1.0
A/Jeju/1047/2023,WHO51871.1,2022-11-25,1.0
A/Jeju/1047/2023,WHO51883.1,2022-11-27,1.0
other,WHO51895.1,2022-12-04,1.0
other,WHO51907.1,2022-12-05,1.0
other,WHO51919.1,2022-12-09,1.0
A/TECPAN/017FLU/2023,WHO51931.1,2022-12-21,1.0
other,WHO51943.1,2022-12-22,1.0
other,WHO51955.1,2022-12-26,1.0
other,WHO51967.1,2022-12-28,1.0
other,WHO51979.1,2022-12-28,1.0
other,WHO51991.1,2023-01-06,1.0
other,WHO52003.1,2023-01-09,1.0
other,WHO52015.1,2023-01-09,1.0
other,WHO52027.1,2023-01-10,1.0
other,WHO52037.1,2023-01-10,1.0
A/South_Dakota/22/2023,WHO52049.1,2022-12-19,1.0
other,WHO52061.1,2023-01-13,1.0
other,WHO52073.1,2023-01-13,1.0
A/SENDAI/45/2023,WHO52085.1,2023-01-02,1.0
A/SENDAI/45/2023,WHO52097.1,2023-01-02,1.0
A/Jeju/1047/2023,WHO52109.1,2023-01-04,1.0
A/Jeju/1047/2023,WHO52121.1,2023-01-04,1.0
other,WHO52133.1,2023-01-17,1.0
other,WHO52145.1,2023-01-19,1.0
other,WHO52157.1,2023-01-21,1.0
other,WHO52169.1,2023-01-21,1.0
A/Jeju/1047/2023,WHO52181.1,2023-01-20,1.0
other,WHO52193.1,2023-02-02,1.0
other,WHO52205.1,2023-02-06,1.0
other,WHO52217.1,2023-02-06,1.0
other,WHO52229.1,2023-02-07,1.0
other,WHO52241.1,2023-02-17,1.0
other,WHO52253.1,2023-03-01,1.0
A/Jeju/1047/2023,WHO52265.1,2023-01-06,1.0
A/Jeju/1047/2023,WHO52277.1,2023-01-06,1.0
other,WHO52289.1,2023-01-07,1.0
other,WHO52301.1,2023-01-07,1.0
other,WHO52313.1,2023-01-07,1.0
other,WHO52325.1,2023-01-09,1.0
A/Jeju/1047/2023,WHO52337.1,2023-01-10,1.0
A/Jeju/1047/2023,WHO52349.1,2023-01-10,1.0
A/Finland/391/2023,WHO52361.1,2023-01-12,1.0
A/Jeju/1047/2023,WHO52373.1,2023-01-13,1.0
A/Jeju/1047/2023,WHO52385.1,2023-01-13,1.0
A/Jeju/1047/2023,WHO52397.1,2023-01-15,1.0
A/Jeju/1047/2023,WHO52409.1,2023-01-15,1.0
other,WHO52421.1,2023-01-16,1.0
other,WHO52433.1,2023-01-16,1.0
A/Jeju/1047/2023,WHO52445.1,2023-01-19,1.0
A/Finland/391/2023,WHO52457.1,2023-01-19,1.0
other,WHO52469.1,2023-01-30,1.0
other,WHO52480.1,2023-01-12,1.0
other,WHO52492.1,2023-01-12,1.0
other,WHO52504.1,2023-01-13,1.0
other,WHO52516.1,2023-01-13,1.0
other,WHO52528.1,2023-01-18,1.0
other,WHO52540.1,2023-01-18,1.0
other,WHO52552.1,2023-01-29,1.0
other,WHO52564.1,2023-01-25,1.0
other,WHO52576.1,2023-01-30,1.0
other,WHO52588.1,2023-01-30,1.0
other,WHO52600.1,2023-02-03,1.0
A/South_Dakota/22/2023,WHO52612.1,2023-02-06,1.0
A/South_Dakota/22/2023,WHO52624.1,2023-02-12,1.0
A/SENDAI/45/2023,WHO52636.1,2023-02-10,1.0
A/SENDAI/45/2023,WHO52648.1,2023-02-10,1.0
A/South_Dakota/22/2023,WHO52660.1,2023-02-12,1.0
other,WHO52672.1,2023-02-16,1.0
other,WHO52684.1,2023-02-16,1.0
A/South_Dakota/22/2023,WHO52696.1,2023-02-24,1.0
A/South_Dakota/22/2023,WHO52708.1,2023-02-24,1.0
other,WHO52720.1,2023-01-09,1.0
other,WHO52732.1,2023-01-16,1.0
other,WHO52744.1,2023-01-16,1.0
A/Finland/391/2023,WHO52756.1,2023-01-03,1.0
A/Jeju/1047/2023,WHO52768.1,2023-01-05,1.0
A/Finland/391/2023,WHO52780.1,2023-01-16,1.0
A/SENDAI/45/2023,WHO52792.1,2023-01-18,1.0
A/SENDAI/45/2023,WHO52804.1,2023-01-18,1.0
other,WHO52816.1,2023-01-20,1.0
other,WHO52828.1,2023-01-23,1.0
other,WHO52840.1,2023-02-01,1.0
other,WHO52852.1,2023-02-01,1.0
other,WHO52864.1,2023-02-06,1.0
other,WHO52876.1,2023-02-06,1.0
A/Jeju/1047/2023,WHO52888.1,2022-11-17,1.0
other,WHO52900.1,2022-11-17,1.0
A/Finland/391/2023,WHO52912.1,2022-11-24,1.0
other,WHO52924.1,2022-11-26,1.0
other,WHO52936.1,2022-12-02,1.0
other,WHO52948.1,2022-12-03,1.0
other,WHO52960.1,2022-12-08,1.0
other,WHO52972.1,2022-12-14,1.0
other,WHO52984.1,2022-12-19,1.0
other,WHO52996.1,2023-01-06,1.0
other,WHO53008.1,2023-01-14,1.0
other,WHO53020.1,2023-01-14,1.0
A/South_Dakota/22/2023,WHO53032.1,2023-01-14,1.0
A/South_Dakota/22/2023,WHO53044.1,2023-01-14,1.0
A/South_Dakota/22/2023,WHO53056.1,2023-01-14,1.0
A/South_Dakota/22/2023,WHO53068.1,2023-01-14,1.0
A/South_Dakota/22/2023,WHO53080.1,2023-01-23,1.0
A/South_Dakota/22/2023,WHO53092.1,2023-01-23,1.0
A/Jeju/1047/2023,WHO53104.1,2023-01-23,1.0
A/Jeju/1047/2023,WHO53116.1,2023-01-23,1.0
A/Finland/391/2023,WHO53128.1,2023-01-24,1.0
A/Finland/391/2023,WHO53140.1,2023-01-24,1.0
A/SENDAI/45/2023,WHO53152.1,2023-02-08,1.0
A/SENDAI/45/2023,WHO53164.1,2023-02-14,1.0
A/Finland/391/2023,WHO53176.1,2023-02-15,1.0
A/Finland/391/2023,WHO53188.1,2023-02-15,1.0
other,WHO53200.1,2023-02-28,1.0
other,WHO53212.1,2023-02-28,1.0
other,WHO53224.1,2023-02-28,1.0
other,WHO53236.1,2023-02-28,1.0
A/Jeju/1047/2023,WHO53248.1,2022-12-28,1.0
other,WHO53260.1,2022-12-29,1.0
other,WHO53272.1,2023-01-02,1.0
A/Singapore/NUH0526/2023,WHO53284.1,2023-01-24,1.0
A/Singapore/NUH0526/2023,WHO53296.1,2023-01-24,1.0
other,WHO53308.1,2023-01-03,1.0
other,WHO53320.1,2023-01-03,1.0
other,WHO53332.1,2023-01-03,1.0
A/SENDAI/45/2023,WHO53344.1,2023-01-11,1.0
other,WHO53356.1,2023-01-12,1.0
other,WHO53368.1,2023-01-13,1.0
other,WHO53380.1,2023-01-05,1.0
other,WHO53392.1,2023-01-05,1.0
other,WHO53404.1,2022-12-23,1.0
other,WHO53416.1,2022-12-23,1.0
other,WHO53428.1,2022-12-25,1.0
other,WHO53440.1,2022-12-25,1.0
A/Schleswig-Holstein/4/2023,WHO53452.1,2023-01-15,1.0
A/Jeju/1047/2023,WHO53464.1,2023-01-16,1.0
other,WHO53476.1,2023-01-26,1.0
other,WHO53488.1,2023-01-26,1.0
other,WHO53500.1,2023-02-05,1.0
other,WHO53512.1,2023-02-05,1.0
A/SENDAI/45/2023,WHO53524.1,2023-01-31,1.0
A/SENDAI/45/2023,WHO53536.1,2023-01-31,1.0
other,WHO53548.1,2023-02-07,1.0
other,WHO53560.1,2023-02-07,1.0
other,WHO53570.1,2022-11-19,1.0
A/Jeju/1047/2023,WHO53582.1,2022-11-28,1.0
A/Jeju/1047/2023,WHO53594.1,2022-11-28,1.0
other,WHO53606.1,2022-11-17,1.0
other,WHO53618.1,2022-11-30,1.0
other,WHO53630.1,2022-12-01,1.0
A/Jeju/1047/2023,WHO53642.1,2022-12-07,1.0
A/Jeju/1047/2023,WHO53654.1,2022-12-09,1.0
A/Finland/391/2023,WHO53666.1,2022-12-16,1.0
other,WHO53678.1,2022-12-23,1.0
A/Schleswig-Holstein/4/2023,WHO53690.1,2023-01-08,1.0
A/Schleswig-Holstein/4/2023,WHO53702.1,2023-01-08,1.0
other,WHO53714.1,2023-01-13,1.0
A/Finland/391/2023,WHO53726.1,2023-01-22,1.0
other,WHO53738.1,2023-01-23,1.0
other,WHO53750.1,2023-01-23,1.0
A/South_Dakota/22/2023,WHO53762.1,2023-01-29,1.0
A/South_Dakota/22/2023,WHO53774.1,2023-01-29,1.0
A/SENDAI/45/2023,WHO53786.1,2023-01-31,1.0
A/SENDAI/45/2023,WHO53798.1,2023-01-31,1.0
A/South_Dakota/22/2023,WHO53810.1,2023-02-03,1.0
A/SENDAI/45/2023,WHO53822.1,2023-02-03,1.0
A/SENDAI/45/2023,WHO53834.1,2023-02-03,1.0
A/Finland/391/2023,WHO53846.1,2023-02-03,1.0
A/Finland/391/2023,WHO53856.1,2023-02-03,1.0
other,WHO53866.1,2023-02-09,1.0
other,WHO53878.1,2023-02-09,1.0
other,WHO53890.1,2023-02-13,1.0
other,WHO53902.1,2023-02-13,1.0
A/Wisconsin/27/2023,WHO53914.1,2023-03-06,1.0
A/Wisconsin/27/2023,WHO53925.1,2023-03-06,1.0
other,WHO53937.1,2022-12-02,1.0
A/South_Dakota/22/2023,WHO53949.1,2022-12-02,1.0
A/South_Dakota/22/2023,WHO53961.1,2022-12-06,1.0
other,WHM26354.1,2023-01-17,1.0
A/EHIME/50/2023,WHM26357.1,2023-03-13,1.0
A/EHIME/50/2023,WHM26358.1,2023-03-15,1.0
A/EHIME/50/2023,WHM26359.1,2023-03-18,1.0
A/EHIME/50/2023,WHM26360.1,2023-03-27,1.0
A/EHIME/50/2023,WHM26423.1,2023-03-07,1.0
A/EHIME/50/2023,WHM26435.1,2023-03-07,1.0
A/EHIME/50/2023,WHM26447.1,2023-03-09,1.0
A/EHIME/50/2023,WHM26459.1,2023-03-17,1.0
A/EHIME/50/2023,WHM26471.1,2023-03-21,1.0
A/EHIME/50/2023,WHM26483.1,2023-03-22,1.0
A/EHIME/50/2023,WHM26495.1,2023-03-24,1.0
A/EHIME/50/2023,WHM26507.1,2023-03-24,1.0
other,WHM26519.1,2023-03-07,1.0
other,WHM26531.1,2023-03-10,1.0
other,WHM26543.1,2023-03-24,1.0
other,WAO24265.1,2022-05-16,1.0
other,WAO24279.1,2022-08-31,1.0
other,WAO24292.1,2022-09-29,1.0
other,WAO24298.1,2022-09-22,1.0
other,WAO24311.1,2022-05-02,1.0
other,WAO24344.1,2022-09-14,1.0
other,WAO24351.1,2022-08-31,1.0
other,WAO24366.1,2022-08-18,1.0
other,WAO24379.1,2022-09-14,1.0
other,WAO24395.1,2022-05-17,1.0
other,WAO24405.1,2022-09-14,1.0
other,WAO24429.1,2022-09-30,1.0
other,WAO24439.1,2022-04-04,1.0
A/Schleswig-Holstein/4/2023,WAO24451.1,2022-10-10,1.0
other,WAO24462.1,2022-04-04,1.0
other,WAO24481.1,2022-10-02,1.0
other,WAO24484.1,2022-10-09,1.0
other,WAO24500.1,2022-03-28,1.0
other,WAO24516.1,2022-09-30,1.0
other,WAO24528.1,2022-09-09,1.0
other,WAO24535.1,2022-05-12,1.0
other,WAO24547.1,2022-07-22,1.0
other,WAO24571.1,2022-05-16,1.0
other,WAO24583.1,2022-03-29,1.0
other,WAO24597.1,2022-04-12,1.0
other,WAO24603.1,2022-09-22,1.0
other,WAO24619.1,2022-06-03,1.0
other,WAO24649.1,2022-03-14,1.0
A/Jeju/1047/2023,WAO24659.1,2022-08-01,1.0
other,WAO24667.1,2022-09-04,1.0
other,WAO24681.1,2022-05-16,1.0
other,WAO24693.1,2022-05-30,1.0
other,WAO24707.1,2022-05-11,1.0
other,WAO24727.1,2022-05-18,1.0
other,WAO24739.1,2022-05-16,1.0
other,WAO24752.1,2022-05-23,1.0
other,WAO24768.1,2022-04-11,1.0
other,WAO24770.1,2022-05-22,1.0
A/Finland/391/2023,WGD05217.1,2023-01-20,1.0
A/Schleswig-Holstein/4/2023,WGD05218.1,2023-01-27,1.0
other,WGD05219.1,2023-01-28,1.0
A/Finland/391/2023,WGD05221.1,2023-01-19,1.0
other,WGD05225.1,2023-02-10,1.0
other,WGD05226.1,2023-02-10,1.0
A/Singapore/NUH0526/2023,WGD05229.1,2023-02-17,1.0
A/Singapore/NUH0526/2023,WGD05230.1,2023-02-27,1.0
other,WGD05353.1,2023-02-23,1.0
A/EHIME/50/2023,WGD05365.1,2023-03-04,1.0
other,WGD05377.1,2023-02-28,1.0
A/EHIME/50/2023,WGD05389.1,2023-03-01,1.0
A/Jeju/1047/2023,WGD05401.1,2023-03-01,1.0
A/Jeju/1047/2023,WGD05413.1,2023-03-04,1.0
other,WGD05425.1,2023-01-03,1.0
A/Finland/391/2023,WGD05437.1,2023-01-19,1.0
A/Finland/391/2023,WGD05449.1,2023-01-21,1.0
A/SENDAI/45/2023,WGD05461.1,2023-01-22,1.0
A/South_Dakota/22/2023,WGD05473.1,2023-01-29,1.0
A/Finland/391/2023,WGD05485.1,2023-01-29,1.0
A/SENDAI/45/2023,WGD05497.1,2023-01-30,1.0
A/SENDAI/45/2023,WGD05509.1,2023-02-06,1.0
other,WGC54882.1,2023-01-01,1.0
A/South_Dakota/22/2023,WGC54884.1,2022-12-12,1.0
other,WFR23168.1,2022-11-28,1.0
other,WFR23182.1,2022-11-28,1.0
other,WFR23186.1,2022-11-28,1.0
other,WFR23208.1,2022-11-28,1.0
other,WFR23221.1,2022-11-29,1.0
A/Jeju/1047/2023,WFR23230.1,2022-12-03,1.0
other,WFR23248.1,2022-11-29,1.0
other,WFR23254.1,2022-12-07,1.0
other,WFR23268.1,2022-12-10,1.0
other,WFR23280.1,2022-12-08,1.0
other,WFR23286.1,2022-12-06,1.0
other,WFR23302.1,2022-12-01,1.0
A/Jeju/1047/2023,WFR23321.1,2022-12-01,1.0
other,WFR23327.1,2022-12-04,1.0
A/Sydney/332/2023,WFR23338.1,2022-12-13,1.0
A/South_Dakota/22/2023,WFR23353.1,2022-12-11,1.0
A/TECPAN/017FLU/2023,WFR23366.1,2022-12-10,1.0
other,WFR23374.1,2022-12-21,1.0
other,WFR23391.1,2022-12-27,1.0
other,WFR23400.1,2022-12-27,1.0
other,WFR23406.1,2022-12-12,1.0
other,WFR23412.1,2022-12-09,1.0
other,WFR23433.1,2022-12-11,1.0
A/Jeju/1047/2023,WFR23434.1,2022-12-08,1.0
other,WFR23463.1,2022-11-28,1.0
A/Jeju/1047/2023,WFR23471.1,2022-11-28,1.0
other,WFR23486.1,2022-11-28,1.0
other,WFR23510.1,2022-11-28,1.0
A/Jeju/1047/2023,WFR23518.1,2022-11-28,1.0
other,WFR23525.1,2022-11-28,1.0
other,WFR23539.1,2022-11-28,1.0
other,WFR23573.1,2022-11-28,1.0
A/Jeju/1047/2023,WFR23589.1,2022-11-28,1.0
other,WFR23615.1,2022-11-29,1.0
A/Jeju/1047/2023,WFR23620.1,2022-11-29,1.0
A/Finland/391/2023,WFR23637.1,2022-11-29,1.0
other,WFR23644.1,2022-11-29,1.0
other,WFR23663.1,2022-11-29,1.0
other,WFR23675.1,2022-11-29,1.0
A/South_Dakota/22/2023,WFR23684.1,2022-11-29,1.0
other,WFR23701.1,2022-11-29,1.0
other,WFR23703.1,2022-11-29,1.0
other,WFR23718.1,2022-11-29,1.0
A/Finland/391/2023,WFR23732.1,2022-11-29,1.0
other,WFR23764.1,2022-11-29,1.0
A/Jeju/1047/2023,WFR23771.1,2022-11-30,1.0
other,WFR23783.1,2022-11-30,1.0
other,WFR23826.1,2022-11-30,1.0
other,WFR23829.1,2022-11-30,1.0
A/Jeju/1047/2023,WFR23862.1,2022-11-30,1.0
A/Jeju/1047/2023,WFR23886.1,2022-11-30,1.0
other,WFR23906.1,2022-11-30,1.0
other,WFR23926.1,2022-11-30,1.0
A/Schleswig-Holstein/4/2023,WFR23940.1,2022-11-30,1.0
A/Jeju/1047/2023,WFR23956.1,2022-11-30,1.0
other,WFR23974.1,2022-12-01,1.0
other,WFR23984.1,2022-12-01,1.0
other,WFR23998.1,2022-12-01,1.0
other,WFR24012.1,2022-12-01,1.0
other,WFR24023.1,2022-12-01,1.0
A/Jeju/1047/2023,WFR24035.1,2022-12-01,1.0
A/Schleswig-Holstein/4/2023,WFR24043.1,2022-12-01,1.0
other,WFR24070.1,2022-12-01,1.0
other,WFR24088.1,2022-12-01,1.0
other,WFR24098.1,2022-12-01,1.0
other,WFR24121.1,2022-12-01,1.0
A/SENDAI/45/2023,WFR24124.1,2022-12-01,1.0
other,WFR24142.1,2022-12-01,1.0
A/SENDAI/45/2023,WFR24148.1,2022-12-01,1.0
A/Jeju/1047/2023,WFR24189.1,2022-12-02,1.0
A/Jeju/1047/2023,WFR24195.1,2022-12-02,1.0
other,WFR24221.1,2022-12-02,1.0
other,WFR24229.1,2022-12-02,1.0
other,WFR24241.1,2022-12-02,1.0
other,WFR24262.1,2022-12-02,1.0
other,WFR24279.1,2022-12-03,1.0
other,WFR24286.1,2022-12-03,1.0
other,WFR24304.1,2022-12-03,1.0
A/Jeju/1047/2023,WFR24316.1,2022-12-03,1.0
other,WFR24330.1,2022-12-03,1.0
other,WFR24339.1,2022-12-03,1.0
other,WFR24349.1,2022-12-03,1.0
A/Finland/391/2023,WFR24365.1,2022-12-03,1.0
other,WFR24379.1,2022-12-03,1.0
other,WFR24392.1,2022-12-03,1.0
other,WFR24401.1,2022-12-03,1.0
A/Finland/391/2023,WFR24410.1,2022-12-03,1.0
A/SENDAI/45/2023,WFR24424.1,2022-12-03,1.0
A/Finland/391/2023,WFR24434.1,2022-12-03,1.0
other,WFR24448.1,2022-12-03,1.0
A/Jeju/1047/2023,WFR24462.1,2022-12-04,1.0
other,WFR24476.1,2022-12-04,1.0
other,WFR24479.1,2022-12-04,1.0
other,WFR24493.1,2022-12-04,1.0
other,WFR24505.1,2022-12-04,1.0
other,WFR24516.1,2022-12-04,1.0
other,WFR24544.1,2022-12-04,1.0
other,WFR24555.1,2022-12-04,1.0
other,WFR24571.1,2022-12-05,1.0
other,WFR24576.1,2022-12-05,1.0
A/SENDAI/45/2023,WFR24587.1,2022-12-05,1.0
A/SENDAI/45/2023,WFR24599.1,2022-12-05,1.0
other,WFR24620.1,2022-12-05,1.0
other,WFR24631.1,2022-12-05,1.0
A/South_Dakota/22/2023,WFR24635.1,2022-12-05,1.0
A/Jeju/1047/2023,WFR24652.1,2022-12-05,1.0
other,WFR24668.1,2022-12-05,1.0
A/South_Dakota/22/2023,WFR24680.1,2022-12-05,1.0
A/Schleswig-Holstein/4/2023,WFR24692.1,2022-12-05,1.0
other,WFR24696.1,2022-12-05,1.0
other,WFR24714.1,2022-12-05,1.0
other,WFR24718.1,2022-12-05,1.0
other,WFR24748.1,2022-12-05,1.0
other,WFR24764.1,2022-12-05,1.0
A/Jeju/1047/2023,WFR24779.1,2022-12-05,1.0
other,WFR24796.1,2022-12-05,1.0
other,WFR24810.1,2022-12-05,1.0
other,WFR24811.1,2022-12-05,1.0
other,WFR24845.1,2022-12-06,1.0
other,WFR24853.1,2022-12-06,1.0
other,WFR24862.1,2022-12-06,1.0
A/Schleswig-Holstein/4/2023,WFR24874.1,2022-12-06,1.0
other,WFR24925.1,2022-12-06,1.0
A/Finland/391/2023,WFR24945.1,2022-12-06,1.0
other,WFR24964.1,2022-12-06,1.0
A/Finland/391/2023,WFR24991.1,2022-12-06,1.0
other,WFR25003.1,2022-12-06,1.0
A/Jeju/1047/2023,WFR25018.1,2022-12-06,1.0
other,WFR25035.1,2022-12-06,1.0
other,WFR25051.1,2022-12-06,1.0
other,WFR25072.1,2022-12-06,1.0
other,WFR25083.1,2022-12-06,1.0
other,WFR25091.1,2022-12-06,1.0
other,WFR25103.1,2022-12-06,1.0
A/TECPAN/017FLU/2023,WFR25115.1,2022-12-06,1.0
A/Jeju/1047/2023,WFR25127.1,2022-12-06,1.0
A/Finland/391/2023,WFR25147.1,2022-12-07,1.0
other,WFR25155.1,2022-12-07,1.0
other,WFR25162.1,2022-12-07,1.0
other,WFR25186.1,2022-12-07,1.0
A/South_Dakota/22/2023,WFR25200.1,2022-12-07,1.0
other,WFR25219.1,2022-12-07,1.0
other,WFR25222.1,2022-12-07,1.0
other,WFR25235.1,2022-12-07,1.0
other,WFR25259.1,2022-12-07,1.0
other,WFR25286.1,2022-12-07,1.0
A/Jeju/1047/2023,WFR25301.1,2022-12-07,1.0
A/Finland/391/2023,WFR25313.1,2022-12-07,1.0
A/Schleswig-Holstein/4/2023,WFR25337.1,2022-12-07,1.0
other,WFR25342.1,2022-12-07,1.0
other,WFR25376.1,2022-12-07,1.0
other,WFR25394.1,2022-12-07,1.0
A/South_Dakota/22/2023,WFR25401.1,2022-12-07,1.0
A/Jeju/1047/2023,WFR25408.1,2022-12-07,1.0
other,WFR25427.1,2022-12-07,1.0
other,WFR25447.1,2022-12-08,1.0
other,WFR25462.1,2022-12-08,1.0
other,WFR25477.1,2022-12-08,1.0
other,WFR25491.1,2022-12-08,1.0
other,WFR25506.1,2022-12-08,1.0
A/Jeju/1047/2023,WFR25514.1,2022-12-08,1.0
other,WFR25537.1,2022-12-08,1.0
other,WFR25559.1,2022-12-08,1.0
A/Jeju/1047/2023,WFR25572.1,2022-12-08,1.0
A/Jeju/1047/2023,WFR25576.1,2022-12-08,1.0
other,WFR25593.1,2022-12-08,1.0
other,WFR25608.1,2022-12-08,1.0
other,WFR25613.1,2022-12-08,1.0
other,WFR25647.1,2022-12-08,1.0
other,WFR25676.1,2022-12-08,1.0
A/Finland/391/2023,WFR25685.1,2022-12-08,1.0
other,WFR25693.1,2022-12-08,1.0
other,WFR25708.1,2022-12-08,1.0
A/Finland/391/2023,WFR25723.1,2022-12-08,1.0
other,WFR25727.1,2022-12-08,1.0
other,WFR25739.1,2022-12-08,1.0
other,WFR25758.1,2022-12-08,1.0
A/Finland/391/2023,WFR25772.1,2022-12-09,1.0
A/Finland/391/2023,WFR25784.1,2022-12-09,1.0
other,WFR25799.1,2022-12-09,1.0
other,WFR25809.1,2022-12-09,1.0
A/SENDAI/45/2023,WFR25825.1,2022-12-09,1.0
A/Schleswig-Holstein/4/2023,WFR25840.1,2022-12-09,1.0
A/Jeju/1047/2023,WFR25853.1,2022-12-09,1.0
other,WFR25886.1,2022-12-09,1.0
A/SENDAI/45/2023,WFR25914.1,2022-12-09,1.0
A/Jeju/1047/2023,WFR25926.1,2022-12-09,1.0
other,WFR25946.1,2022-12-09,1.0
